text,label
да это плюс. и то что теперь кабель USB-C можно вытащить из блока зарядника - тоже плюс.,0
почему по 5-му лицу не найдено совпадение? ред: вернее нулевому,1
Более практично - msi инсталлятор. И ссылки на скрипты запуска куда надо. А будет внутри один файл или нет - пофиг,0
В эластик предпочтительнее bulk'ами писать если refresh_interval маленький стоит. Иначе поиск может тормозить,0
"В Julia например это все из коробки, ничего подключать не надо",1
"что то тебя редко тут вижу\nнаконец то \nспасибо тебе за рассказы и месты, и траектории куда идти\nочень полезно и интересно\nправда пришлось на ходу переигрывать\nно основные якорные места зацеплены\n👍",1
"да эт понятно, все выпросил у хозяина то что нужно\nспасибо",0
"Да, у меня есть потребности, и ты обязан ....",1
"да, можешь хранить. просто ты должен учитывать что это не масштабируется.",0
"Почти в всех редакторах чуть умнее блокнота есть выбор формата перевода строки. Если файл программы будет работать на Linux, обязательно необходимо выбирать линуксовый формат, иначе будет ошибка",0
"Нет, так как каждый все равно выучивает всех других героев, чтобы считать их скиллы",1
"ну я не думаю что она сильно большая будет, если правильно отделить зерна от плевел",0
"следует ли это читать как ""питон не умеет в множественное наследование""?\n\nНа самом деле печально конечно что тут так плохо с этим. Не ожидал, ей богу, сижу расстроенный ((",0
"влияние сида существенно слабее, чем разница в результатах. сид меняет 6 знак, два классификатора различаются в 4.",1
"один промолчит, десять начнут раздувать\nчерез час-другой смотришь, а там 300+\nостается тупо скролить\nи нормальные и интересные вопросы просто тонут в этом говне",0
"если у дани не получилось, не значит, что у меня тоже не получится",1
"Они чаще преступники не потому, что чёрные и мужчины",1
"Таки, да, только узнал, что не у всех так, извиняюсь)",0
Сейчас все включат телепатию и прочитают мысленно твои методы расчета пи. Код кидай на пейстбин,0
там очень проблемно прицепить коллбэк. Надо как-то вызвать и дождатся результата =\\,0
"мне не очевидно, что это не приведет к результату ""ну ее взяли на эту должность потому что должны были, а не за способности, так что можно не слушать""",1
"Можно, но смысл в том, чтобы это можно было кастомизировать на уровне самого класса, а не метакласса",0
мне в будапеште на рейве чувак с точ таким же веночком таблы продавал,1
так все кто в топе усредняют:) кроме меня пока что,1
"тут 90% не знают, что они тут делают и что вообще здесь происходит",0
"Я читаю именно так, например) иногда еще доставляют ваши обсуждения на отвлеченные темы",1
"В нашем детстве, сынок, не было эмоджи. У нас были текстовые смайлы :)",0
Дурочка это ж то ж самое що сделать flaot,0
Ну то есть вот это не особо связано с банком уже,1
"А что удивительного, возведение в степень это не нечто искуственное, а вполне себе переход от линейных размеров к объему например",1
"Ты либо приведи пример if'а, который не покрывается тестом, либо прекрати уже хуйню нести",0
"балансировка, отдача статики, роутинг урлов, a/b сплитование, сжатие файлов, tcp/udp proxy, webdav и еще порядка 20 различных кейсов  включая даже ресайз изображений и вотермарки",0
"Ааа, т.е. в той части обучался только Dense-слой верхний?",1
"скорее конкурс заставит купить ему железа, чем выиграет что-то)",1
"? Линейная кор может быть нулем, а нелинейная быть...",1
"Ну можно рассуждать вот так например.\nПод условие подходят такие варианты:\n1 - мальчик, родился во вторник, 2 - мальчик, родился во вторник (1 вариант)\n1 - мальчик, родился во вторник, 2 - мальчик, родился не во вторник (6 вариантов)\n1 - мальчик, родился во вторник, 2 - девочка, день недели не важен (7 вариантов).\n1 - мальчик, родился не во вторник, 2 - мальчик, родился во вторник (6 вариантов)\n1 - девочка, день недели не важен, 2 - мальчик, родился во вторник (7 вариантов),\n\nВсего подходят 1 + 6 + 6 = 13 вариантов.\nВсего возможных: (1 + 6 + 7  +  6 + 7) = 27 вариантов.\nВероятность 13 / 27",1
"не знаю, но блокчейн все делает дороже и лучше",1
"Нельзя, казалось бы\nВ get_session() нельзя создать ClientSession, это не корутина",0
"будем есть миноги, пить молодое вино… ледяное! – роберт застонал и закатил глаза.– сейчас я буду бежать, буду брести, может быть, ему было очень страшно, но в остальных объектах обучения (класс 0) также могут возрасти в 100 раз), но если этот алгоритм убрать из базовых, качество стекинга стоит отметить, что не способен более? в одиннадцать приеду и в лабораторию ворвались облака колючей пыли пополам с раскаленным ветром.",1
Тайпхинтами. Это еще и с точки зрения mypy станет валидным кодом,0
"у меня с 8 гб только 52 место вышло\nхотя то что я делал можно было и в 4 гб уложить \n\nя просто отдельно проходился по каждому столбцу, доставал топ 150 токенов, которые сильнее всего разделают классы, считал по ним статистики, агрегируя по cuid, потом отбирал признаки\nв итоге получился простенький lgbm на ~100 признаках",1
"как минимум больше системных вызовов при мультипроцессинге, если не говорить про бОльшее потребление оперативки",0
"Ну если запрос на инсерт не упал, это твой нужный id.",0
"не знаю, я после каждого отборочного плакал в подушку",1
"возможно где то в настройках есть preferense или как там, но я когда на windows работал у меня такая же фигня была как я помню так и не нашел как исправить",0
"окей, вопрос вот в чем, ты уверен что оно правильно работает?",0
я тебя вообще не понимаю. короткие фразы дают большой простор интерпретации,1
"ну вот я занимаюсь построением скормоделей, мне по работе в России периодически приходится пинать разные отделы, чаще бухгалтерию и финотдел, чтобы дали те или иные данные по EBIT,  P&L сделать и отсечки поставить или swap-in/swap-out анализ сделать,  надо получать разные разрешения, много ждать.  выборку я проектирую сам. ну и чистка данных,  примерно то, что надо было делать по САС задаче, но с Credit Registry это много проще делать. это российский блок. если брать аутсорс для американов, там задача полностью перейти с R на Питон, все процедуры разведочного анализа, валидации, мониторинга с R на Питон перегнать, где-то 200 тыс. строк кода к марту, чистое проганье. из интересного, внедрили скор на основе леса и бустинга, бустинг хорошо себя показал, увещевания коллег, что он нестабильный, не подтвердились, лес же лучше на многомерных деревьях строить.",1
Главная интрига - что там откопали первые 2 места,1
"видел как-то вакансию, где требовали знание мо и джангу с фласком :D",1
"std по сидам я назвал условно. А под моделью я имел в виду целое семейство однотипных решений. Например, если ты считаешь кроссвал то значение скора зависит от того, как ты побьешь по фолдам. Или у тебя скор на локальной валидации ни от чего не зависит?",1
"Совет от кореша который занимается парсингом соц сетей: ""Можно просто ебануть расстояние левенштейна или прогнать морфологический анализ при помощи какого-нибудь pymorphy и не ебать себе мозг нейросетями сложными.""",0
в @ru_python_beginners и читать книжку по питону быстро блеать,0
"Это чат про гендерную дискриминацию. Почему ты только у пацанов спрашиваешь, а?",1
Со стороны участника я предлагал способ. Поделить трейн на 7:1:2 похожий на кроссвал и паблик любой тупой модели и смотреть что будет с прайватом,1
"С этим вообще много проблем в США, тот же ремонт может быть незаконным вроде иногда, для какой то техники",1
"ну юнет только с пробросами фичей нормально работает, так что оооочень натянутое сравнение",1
объясняю: в чате у всех отключены уведомления и ни у кого нет обязанности отвечать,0
Она имеет значение 01.08.01 и означает первый год в наших данных,1
"Так я выше написал. Все по фолдам считаем 100 раз по 3 фолда. Все фичи валидируем по отдельности. Отделяем первую треть по датам как локальный паблик, считаем кроссвал и усредняем 300 моделей на лок.паблике. Берем среднее скоров 300 фолдов и скор на лок.паблике. Далее проверяем фичу  на предсказание трейн-тест. Фичи, которые преодолели порог >0.51, >0.51 <0.54 пригодны для построения надежной модели",1
"выходит то баг, а не я туплю? как поглядеть то остальные записи они дают решение?",0
Пойду рандом сабмитить )) 5 рандомов в день - футболка,1
"хорошо, что я не успел этим заняться. Что-то у тебя сложно все выглядит в целом.",1
даже теперь я не знаю ни одного их числа!,1
"я устал от Шевчука, я его до дыр заслушал еще 10 лет назад. я добавлю)",1
"например, какие ошибки могли быть?\nнеправильно сплитанули на приват и паблик?",1
"Ага. Поэтому и вряд ли кто-то сольёт способ парсинга. Но мне даже не столько интересно это специально для этой задачи, сколько в целом научиться работать с геоданными",1
"Недавно же был клевый факап у убунты, который окирпичивал",1
"For the 'f', 'd' and 'e' conversion codes, the packed representation uses the IEEE 754 binary32, binary64 or binary16 format (for 'f', 'd' or 'e' respectively), regardless of the floating-point format used by the platform.",0
"Так неделя как раз осталась :) К тому же, мне кажется ты слишком серьезно подходишь к вопросу",1
"У меня одноклассница вышла замуж ещё в 11 классе за парня из параллели.\n\nА в параллели учился парень, который в 10м классе уже имел ребенка от 28летней девушки. \nВсякое бывает 😄\n\nP.S. кстати, та одноклассница с мужем счастливо живут в Швейцарии, парень оффер в Гугле получил. Так что может с брака все самое интересное только начинается ;)",1
"возьми меня на работу за минимал вэйдж, буду работать 24/7",1
"Не, это понятно, хотя честно говоря, я пока не заметил там противоречий. Но в итоге-то все равно xgb",1
"изменения по правилам https://ru.wikipedia.org/wiki/%D0%98%D0%B3%D1%80%D0%B0_%C2%AB%D0%96%D0%B8%D0%B7%D0%BD%D1%8C%C2%BB\nполучить в любой вменяемой форме, лишь бы работало быстро",0
"задача классификации, есть история показателей численных, их можно отгруппбаить по ID, с агрегированием по разным функциям, ну там среднее, медиана и прочее... ну так вот - будет куча предикторов получена, и там, по идее - будет много коллинеарных между собой переменных, так ведь?",1
"Я все фильмы и сериалы уже посмотрел, ломка началась, нужно кодить",0
"меня другое волнует - вот из-за МО человеков выпихнут отовсюду, и данные, которые раньше генерили люди, будут генерить машины, и все новые алгоритмы что - на этих данных обучать? ) получится же дичайшее смещение в исскуственное нечто, как в соревновании двух сеток по шифрованию - стали сетки придумывать свой язык, вместо человечьего, что бы эффективнее щифровать-дешифровать",1
"Да, так и надо, делать по разному потом отбором",1
в принципе лучше хранить так как тебе удобнее потом с ними работать,0
"ну да, вот только тип выводится автоматиче ки, а не произвольный",0
"Мне надо погуглить, что это такое, или ты разжуешь?",0
"С тем, как я флудил вчера, мне даже страшно статистику открывать.",1
"Еще не плед, но больше - не меньше :)",1
"Есть чаты с экспертами по петону. Или ты нигда не задумывалась, почему тут не отстреливают core девелоперы и вообще люди  с мировой экспертизой?",0
serialize( new Object() ) -> text\ndeserialize( text ) -> new Object(),0
"Ты передаешь не словарь, а строчку json. Вот так: '{""login"":""user"", ""password"":""123456"", ""accounts"":""qwe""}'",0
"ставь pip через системный пакетный менеджер, а не вот как ты там делал",0
"В теории да, там безумно сложная система расчета. Но по факту вроде все норм",1
"нет. В питоне ни в одной переменной не может быть элемент, все построено на ссылках на элемент. Передается ссылка. Пока ты не присваеваешь этой переменной другое значение (другую ссылку), она указывает на ""глобальный"" элемент",0
"вроде если просто играл на бирже, то можно какие-то бумаги подготовить, типа за что купил за что продал, какую выгоду взял и уплатить налоги. Краем уха слышал что некоторые сервисы даже такое помогают оформить, но это все чисто слухами слышал",1
"Можешь пояснить? Мне казалось, что логлосс 1 - примерно случайное гадание при 2 классах.",1
"да все тут есть. а в вакансии неплохо бы указывать локацию, удаленку и вообще постить в соответствии с правилами.",0
"у меня подозрение что в тесте не все реальные данные и не все ""реальный"" тест",1
"там же нельзя сабмиты скрыть, а без сабмита как он мог знать, лик это или таргет в фичи убежал на трейне",1
ошибка в IDE из-за того что пути импорта не настроены.,0
"правда не знаю, но моя модель на всем трейне,.",1
"а ты широко замахнулся) если только Ui, то не думаю, что сложно",0
"решили тряхнуть тем самым на хуавей, с его ритмами сердешными",1
"ну паблик был действительно странноват, я весь месяц пытался хоть как-то его предсказать и даже оверфитнутся не вышло",1
а у кого она не больная? у нового го только?,0
тыщи статей на русском и на английском в гугле на эту тему),0
"Контроллер -- это классификация по назначению, а не по технологии производства.",0
"хз имхо вход сверху, чтобы данные вниз могли стечь",1
"таргетолога на костер, раз группы исключения не умеет собирать🔥",1
"Я мог, но смысл ? Будут очень красивые картинки, но пользы мало",1
"Если это бинарная классификация, то я бы попробовал свои силы с такой accuracy)",1
именно поэтому моя вера в человечество еще окончательно не умерла.,0
ну вот у кого то же будет такой рандом,1
"ты не знаешь, что я люблю его не пускают.",1
"а очень странные дела 2 вышли же? ты еих смотришь наверное? трейлер какой-то странный, я неичего не понял опять",1
"Так и говори, это никому не мешает. Мы тут и сериалы прекрасно обсуждали, полистай выше и сравни",1
"мы юзали на последнем конкурсе в kaggle по amazon'овским снимкам. Всё работает годно, НО очень странный процесс оплаты. С другой стороны поддержка на высоте. Отвечают моментально. В общем скорее положительные впечатления остались. Это просто к слову о hyperlee",1
"ну во первых v100 только вышли, во вторых наверное энергии больше видюхи жрут",1
"мозг человека может всё это делать? да, только скорости выполнения не хватает. Так что на мой скромный взгляд - серебряная пуля может существовать",1
"ну вы же сказали что линукс для всего, и десктоп и сервера и встраиваемые решения",0
"Нет, потому что ROC - это как раз кривая характеристики",1
"смысл слушать есть, когда есть внятное что-то, а не просто у вас говно, потому что у меня не получается :)",1
"Все уже пропала, волна прошла. Что то новое будет",0
"В признаках и просто да, нет, и несколько ответов. Целевая переменная тоже да/нет — бинрная",1
"Хорошо, тогда так. Кмк, тестирование хуже разработки тем, что из тестирования сложнее вырасти в разработку, чем из разработки :)",1
а как вы чекали их? как бы сейчас на рынке куча 1080ти за 30-35,1
"Дмитрий, найдите Сергея, ангажируйте его на написание статьи или хотя бы сюда краткий текст, мы его очень любим и ждем",1
Сам лебедев получает жирные госзаказы и искренне считает что оплата в нефтедолларах адекватна его космическому уровню. Тьфу на него!,1
"ИМХО нет особого смысла использовать транзакцию для всех пользователей сразу, достаточно контроля состояния каждого из них, зачем откатывать операцию с пользователем 100023 если на пользователе 1001273181 отвалился коннект",0
"Ну да, просто на западе одних от других (для небогатых семей) прекрасно отделяет платность образования. Для богатых везде все одинаково)",1
"А что, по старинке не? Делаешь текст отдельным слоем, используешь как маску для изображения с градиентом и накладываешь на то, куда надо?",0
"Очень хочется в ответ пошутить про то, что не берут на работу без ВШЭ и ШАДа",1
"Даже удивился, когда увидел на кеггле соревнование от Остравского универа.",1
"когда ты слушаешь соединения например на 80 порту, то все сокеты полученные при помощи accept работают так же с 80м портом.",0
"Боже, альфач и чмо нынче одно и то же?",1
"да как так-то? у меня модели больше гига не жрут, хотя 4К+ итераций с выбором лучшей",1
"ну там в прослойке генератор random задействован и там, и там. он разный, поэтому результаты различаются. 10% это говоорит о низком качестве модели, anyway",1
"RF заменить на что нибудь-еще, чего нить что не потребуется в проде",1
это я к тому что может арендовать будет дешевле?,1
"А причем тут +/-? False = 0, True = 1",0
"Я просто любил программировать - в школе, институте. А когда закончил институт, меня позвали в разработчики",0
"я не прочь сделать обфускацию своих исходников, когда их кому-то отправляю",0
"argparse удобная штука и лежит в стандартной библиотеке, хз зачем нужен click",0
"скорее получит два-три психических расстройства, несколько комплексов и научится ломать ноги )",1
"только в том случае, если общий предок у двух базовых классов. А так это нормальная практика.",0
"с первого же взгляда было видно, как прямо через хлеба гнали на юг скот.",1
"Ну нет. Старый вопрос с найденным ответом. Часть, конечно, будет бездельничать (они и сейчас не особо работают), но остальные начнут заниматься тем, чем им хочется.",1
"... умом ml не понять, в ml можно только верить 😂",1
"ну типа, не Спилбер, который деньгами подтирается, а кто-то типа Лантимоса, наверное",1
"да ладно, берешь коммьюнити эдишн, обвешиваешь плагинами и победа",0
"я смотрел код страницы через браузер, от туда копировал",0
"Ну например объект имеет экземпляры в виде 2 объектов, поддерживающих итерацию. Нужна длина первого объекта",0
как он все-таки водил отвратительно. даже в москве :).,1
"Ну при сплитах мы же выбираем из какого количества наших предикторов будет случайным образом выбрана та часть, по которым деление и будет производиться. По идее если сид не зафиксировать, то результат дерева на одних и тех же данных всегда будет немного отличаться. Разве нет?",1
Ну и зачем дублировать и поддерживать два списка зависимостей.,0
"Java гуру постарались, которые писали PyCharm.  Java сама по себе жутка зависима от железа",0
"ну-ну, вот только не надо детскими умениями хвастаться, я ничего не имею против, но олимпиадные задачки в 8 лет (это где вообще олимпиада для третьеклашек? по программированию еще) явно не тянут на уровень фрилансера",0
"это было бы логично предположить, что эта задача хоть как то решается",1
"Работа не всегда означает 1 проект. За последний порядка 20 наверно пришлось проектов делать, каждый со своей независимой задачи для разных отдельно. У них нужная им админка.",0
"Та я бы с радостью, но тут проект в .net-инфраструктуре...",1
"Короче, прикол был в том, что сверхмодный жаваскрипт сначала ходил HEAD-запросом, чтобы посмотреть на Access-Control-Allow-Origin, и там фласк выдавал свои дефолтные хедеры.",0
"Видимо, автор имел ввиду надстройку над сокетами, которая сама реконнектится к серверу и вот это вот всё",0
"не, это я про локальный. на моей машине поднимает",1
Я не знаю как оно определяет кодировку. Вдруг там смесь кириллицы и иероглифов?,0
"даже с wite пишет всего 10 секунд\nsubprocess.TimeoutExpired: Command '['D:\\\\apps\\\\ffmpeg-4.1-win64-static\\\\bin\\\\ffmpeg.exe', '-i', 'rtsp://guest:guest@192.168.10.50:554/live/main', '-c:v', 'copy', '-c:a', 'aac', '-t', '60', 'D:\\\\project\\\\PycharmProjects\\\\ip_camera_recorder\\\\video\\\\20190130\\\\13\\\\20190130-135039.mkv']' timed out after 20 seconds",0
"Ну если люди выкладывают кернелы, у которых скор выше, чем у тебя, это значит, что у тебя плохой скор.\nВо всяком случае сейчас, когда выкладывать кернелы на медальки запрещено, вроде бы.",1
"Я еще не особо приступал, но ты уверен, что пилишь то, что нужно? Там в паблик кернелах 30+ модели есть",1
"Не, просто я бы удивился, если бы ко мне обратились ""Антоний"" )",1
а что оно пишет если от обычного пользователя запускаешь?,0
"ну а если не делать категорию из этих трех фич - просто указать не 0 или 1 - а вероятность, а ее или предсказать регрессией или по среднему",1
причем тут кде гномы? ты на винду кде гномы накатишь?,0
"Да. В частности тот полиграф, который обычно имеют ввиду, рисует графики характеристик организма типа давления, пульса и т.п. и по ним можно иногда понять, врёт человек или нет",0
Тупой бот-прикрытие. Попробуй ему в ЛС написать и заказ сделать,1
"for s in [(i,j,k) for i in range(1,3) for j in range(1,5) for k in range(1, 7)]:\n    print(s)",0
"Например, да. Если у тебя есть соседние тайлы, и на одном ты нашёл соль, вряд ли она резко прервется на границе со вторым тайлом",1
raspberry это же что-то связанное с офлайном? типа умный дом,0
"Там 100 мсек? Тут игры выглядит проще прошлых, сетка слабее",1
"Если без сторонних сервисов, то можно построить векторы от местоположения пользователя до нужного мест. и просто выбрать наименьший",0
ну это можно и про San Junipero сказать. Вот уж где не было ни капли от идеологии сериала,1
"числовые фичи - это всякие статистики. сколько ключей уникальных в 3-4-5 колонке, сумма значений, количество записей и т.п. и еще один вход для SVD по всем трем спарсам объединенный и объединенный с категорией и суммированный по cuid'у.",1
"То есть этот другой сервис, меняя параметры, меняет и URL товара?",0
Из-за невероятно сложного эксплоита глобальное замедление? Опцией сделать нельзя?,1
"Кстати, 6-7к самый отвратительный скиллбрекет. Каждая катка - четыре Dany в команде.",1
побойся бога. после прошлого конкурса Мейл.ру еще не восстановил запасы сока :),1
"Прям очень неплохая книга!\nПрочитав, осознав и проработав ее, человек уже может рассчитывать на джуниора)",1
Новый мак гавно. Старые супер. Но imac досих пор классные. Пока не испортили их.,0
"Куда прибивать? Данные представляют строку в таблице, зачем мне это менять?",0
"Кол-во сот наверно ничего не даст. Надо смотреть качество ""сот"".",1
У нас так преподавали проходные предметы и важные предметы. В этом порядке,1
"Тут трабл больше в пакетах питона, а не в его версиях. Везде используется 3, но вот есть пакеты, которые требуют определённой версии других. Зачастую, версии одного скрипта противоречат версиям другого и не работают с ними нормально.",0
"1. школьная программа: математика, физика, частьт биологии про генетику, основы химии, английский\n2. учишься писатьт простой код на питоне\n3. параллельно дискретная маттематика, мат анализ, линейная алгебра\n4. алгоритмы, архитектура ПК и сетей, структуры данных\n5. паттерны проектировани",0
"топовые вузы, те которые на слуху, только они дадут тебе (возмонжо, если ты не овощ) нетворкинг дельный",0
"ну адам вроде это сгд с моментами + накопление изменений, если правильно помню",1
"Непонятно как получилось снизу вверх, ну да ладно, надеюсь что помогло разобраться",0
"берете нормализованные слова из списка (B2), берете текст, разбиваете по токенам-словам, нормализуете (например spacy) и пересекаете два списка",1
"я тут как раз сегодня думал, у меня тоже МЛ, только от сохи, ручной, и он сводится примерно к одной модели МО",1
"Кот - вольный зверь. Живет с человеком не от зависимости, а по уговору взаимной выгоды. А тут такая вертикаль власти",1
можешь сразу по частям выносить в сишную либу расчеты и биндить к Python,0
"{key: list.count(key) for key in list}, где list - это твой исходный список.",0
"Тут сложнее, потому что итоговое качество привата гораздо лучше паблика",1
"Да и за 20 тоже, все хотят ничего не делать и получать 300ксек",1
"у меня так, сколько нне пробовал устанавливать  3, даже когда в консоль пишешь python3",0
???? Дьяконов же писал что НЕ плохая... Только для поиска плохая,1
"что то там выбил, забил! с севера! так это же не поднимая?",1
приват слили уже? там же есть и в этом случае генерализует?,1
"Но я не встречал рабочего компилера, который позволил бы ему на телефоне написать и там же скомпилить. А компа, как я понимаю, у него нет.",0
так скорей всего и будет. ретюн всегда необходим после изменения набора фичей,1
"опыт подсказывает, что тут важнее когда начинается у Сата рабочее утро",1
"В основном мужики, возрастов разных \nИ старше вас есть\nОдного такого физика точно знаю",1
Так новичек должен читать пеп а потом задавать вопросы,0
"У меня проверка на logined в template. В тесте я провожу post запрос через залогиненого пользователя, а функция получает AnonymousUser",0
"для участников они могут делать вид, написав в чате, что ""я рандом закидываю""",1
Ну так «лучшая» на трейне не обязательно есть лучшая совсем,1
"клиент, стек — джава и питон, мб фронтенда чучуть :)",0
"У питорча реализация более менее понятная, веса это матрица количество векторов на размер вектора, форвард возвращает непосредственно вектора по индексам",1
"Пол не влияет. Но коррелирует с чем-то, что влияет. Например, с зарплатой",1
"Хотя, считаю, чтобы избежать этого, нужно иметь желание этим заниматься",0
"Но это не вопрос субъективного выбора. Хинты же ведь в первую очередь направлены на статический анализ. Если статический анализатор понимает тип и без явной аннотации, то смысла ее писать особого нет. А если не понимает, то ты в любом случае обязан явно указать тип",0
"ну вообще да,  я чаще всего снимаю наличные или возле работы или возле дома",1
Ну разве сайты на питон не являются только лицом. Грубо контроллером. А все мощные ресурсы процессы вынесены на других языках?,0
чтобы isinstance \\ issubclass мог работать с классами не унаследованными от указанного.,0
"пссс ... там у бустерс скоро людей в группе будет больше, чем здесь (да, намекаю :) ).",1
у меня норм работает. Может дело в операционной системе?,0
"плакат, описывающий ситуацию в стране - уже давно хороший предлог для пройдемтевотделения",1
Не совсем. Очень многие вещи там изолированы и скрыты от юзера,1
вот скажи мне как огн можэет сегфолтиться тут:\nif  category != nil {\nif !*category.IsActive { //<— тут\n…\n\n}\n},0
"Поясни, словарь понял, а какая мапа? Как это словарь в какую ману сунуть?",1
"какбы логично предполагать, что если любой рандом на паблике сходу показывает хороший скор, то и на привате будет так же",1
"Не, в формуле x_i и x_k - вектора вероятностей после софтмакса в модели",1
"Не очень, ты не управляешь его временем. Сообщить норм, командовать глупо",0
Это оно вообще все ранговые критерии на таком уровне похожи... В вики приведено четкое равенство... Кто там u1 и для кого аук не ясно...,1
"вот да... иначе аналитик у людей, которые не смыслят в МЛ вообще, воспринимается, как человек, который в экселе умеет диаграммки строить со сводными таблицами",1
Изменила;) нам нужен из региона хороший парень или девушка на удаленку;),0
вполне возможно что nim и python использует разные операторы возведения в степень.,0
"Это я не про курьера говорил, а про инвокеров с текисами",1
